Cod_setor,Situacao,Tipo_do_setor,V2248,V2249,V2250,V2251,V2252,V2253,V2254,V2255,V2256,V2257,V2258,V2259,V2260,V2261,V2262,V2263,V2264,V2265,V2266,V2267,V2268,V2269,V2270,V2271,V2272,V2273,V2274,V2275,V2276,V2277,V2278,V2279,V2280,V2281,V2282,V2283,V2284,V2285,V2286,V2287,V2288,V2289,V2290,V2291,V2292,V2293,V2294,V2295,V2296,V2297,V2298,V2299,V2300,V2301,V2302,V2303,V2304,V2305,V2306,V2307,V2308,V2309,V2310,V2311,V2312,V2313,V2314,V2315,V2316,V2317,V2318,V2319,V2320,V2321,V2322,V2323,V2324,V2325,V2326,V2327,V2328,V2329,V2330,V2331,V2332,V2333,V2334,V2335,V2336,V2337,V2338,V2339,V2340,V2341,V2342,V2343,V2344,V2345,V2346,V2347,V2348,V2349,V2350,V2351,V2352,V2353,V2354,V2355,V2356,V2357,V2358,V2359,V2360,V2361,V2362,V2363,V2364,V2365,V2366,V2367,V2368,V2369,V2370,V2371,V2372,V2373,V2374,V2375,V2376,V2377,V2378,V2379,V2380,V2381,V2382,V2383,V2384,V2385,V2386,V2387,V2388,V2389,V2390,V2391,V2392,V2393,V2394,V2395,V2396,V2397,V2398,V2399,V2400,V2401,V2402,V2403,V2404,V2405,V2406,V2407,V2408,V2409,V2410,V2411,V2412,V2413,V2414,V2415,V2416,V2417,V2418,V2419,V2420,V2421,V2422,V2423,V2424,V2425,V2426,V2427,V2428,V2429,V2430,V2431,V2432,V2433
250750705000435,1,0,371,154,3,3,5,7,7,6,12,10,8,16,14,13,11,16,16,14,14,11,7,11,8,10,4,10,3,8,9,7,6,10,3,6,5,6,2,1,2,12,1,3,3,3,4,3,5,2,0,1,2,1,3,0,3,2,1,2,2,1,2,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,3,25,52,70,57,35,40,22,19,18,6,9,8,3,2,2,3,16,8,7,3,2,1,0,1,1,1,1,2,0,0,0,0,1,1,1,3,1,2,3,1,1,1,2,1,1,2,2,6,3,0,4,3,1,0,3,3,4,3,1,3,2,4,0,3,3,2,0,2,3,0,0,4,2,0,3,1,7,0,0,2,1,2,1,1,0,0,1,1,0,0,2,7,36,4,3,6,8,7,15,10,13,12,5,10,10,4,4,7
250750705000436,1,0,506,211,1,4,6,12,9,6,14,17,13,18,19,15,21,18,11,25,24,17,8,18,15,19,12,15,9,6,9,8,4,9,6,4,6,5,7,8,6,4,4,4,3,5,8,3,4,3,4,1,3,2,2,3,3,2,2,4,1,0,4,1,1,2,3,1,1,1,0,2,0,0,0,1,0,0,0,0,32,68,84,92,70,36,28,26,23,13,12,10,8,3,1,0,22,10,6,3,1,2,2,1,1,2,1,1,2,1,4,1,1,3,4,5,3,3,3,3,2,1,2,1,4,2,0,1,6,3,3,2,1,2,2,2,2,5,5,3,4,3,6,3,5,2,0,1,6,3,1,3,4,3,3,1,2,1,2,1,0,3,3,3,2,0,4,0,0,1,1,6,42,8,9,14,14,10,13,9,19,19,11,14,6,11,6,6
250750705000437,1,0,1180,244,7,18,27,23,31,36,35,36,33,45,31,38,36,35,39,28,36,31,30,34,25,29,17,16,19,24,19,21,26,22,26,19,21,22,15,15,11,25,13,13,13,14,12,17,9,12,5,5,5,5,5,6,4,6,2,2,1,4,1,2,0,5,1,0,1,2,0,1,0,1,2,1,2,1,1,5,106,185,179,159,106,112,103,77,65,32,23,10,7,4,7,5,30,8,9,5,5,3,3,2,2,0,2,1,0,3,2,4,2,0,1,4,5,0,2,3,0,2,0,1,5,5,2,5,5,3,3,5,4,3,6,4,9,5,3,0,4,2,5,2,2,3,4,5,2,4,3,2,2,3,1,2,5,2,1,2,1,2,0,3,1,2,1,2,0,1,1,8,57,10,8,11,10,13,18,22,21,14,18,10,11,8,5,8
250750705000438,1,0,214,50,1,4,7,4,7,6,5,7,2,4,3,5,2,4,3,3,6,6,7,10,10,9,5,8,4,8,11,7,3,6,4,5,4,0,3,2,1,6,4,0,5,1,2,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,23,24,17,32,36,35,16,13,8,2,2,4,1,1,0,0,12,6,3,2,1,0,0,1,0,0,0,0,0,3,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,24,1,3,2,4,1,2,1,3,1,3,1,1,2,0,1
250750705000439,1,0,1382,250,8,12,23,29,24,30,33,45,33,47,37,37,44,38,49,43,43,43,45,39,38,37,33,33,28,22,23,19,21,17,35,25,16,25,12,19,30,25,19,10,17,21,10,14,12,11,6,9,9,5,3,12,4,7,3,2,7,4,4,3,1,4,3,2,0,1,1,0,3,2,3,0,3,1,2,4,96,188,205,213,169,102,113,103,74,40,29,20,10,7,9,4,29,26,12,8,2,1,2,2,2,0,2,1,0,1,1,1,5,1,2,2,4,1,2,4,2,7,2,6,2,4,4,4,6,3,5,4,3,1,3,3,0,3,3,3,4,4,0,3,3,6,3,4,1,0,1,1,3,6,2,3,2,1,2,0,0,3,0,2,0,0,2,2,3,1,0,9,77,7,5,11,13,21,22,14,13,16,9,15,5,5,8,9
250750705000440,1,0,876,83,4,12,22,14,21,26,15,32,18,22,21,16,28,20,29,14,16,18,19,14,16,17,23,23,8,13,15,17,19,18,18,17,20,15,21,10,10,14,9,14,11,12,11,11,12,10,8,10,3,6,6,3,9,4,4,10,4,7,3,7,2,1,0,3,1,2,5,3,2,1,1,2,1,0,0,3,73,113,114,81,87,82,91,57,57,37,26,31,7,13,4,3,16,6,2,0,1,1,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,2,1,6,0,1,1,0,1,0,1,0,1,1,0,0,2,3,0,0,0,0,0,1,0,0,0,1,2,1,0,0,4,1,0,2,1,2,0,2,0,1,1,2,1,1,0,4,25,4,1,2,2,4,9,2,4,3,1,4,8,5,5,4
250750705000441,1,0,924,76,3,11,9,21,9,18,15,22,28,20,26,17,32,29,30,21,20,30,21,18,9,20,21,15,13,16,15,13,15,12,21,14,13,18,18,15,19,11,13,15,13,13,13,10,11,15,16,8,6,4,11,6,10,5,7,7,6,6,5,4,3,7,2,4,4,3,4,1,0,1,0,2,0,2,0,9,53,103,134,110,78,71,84,73,60,49,39,28,20,9,4,9,12,8,1,1,2,2,0,1,1,0,0,0,1,1,0,0,1,0,2,0,1,0,0,0,0,1,2,1,1,0,0,1,1,0,1,0,0,1,0,1,1,2,0,2,1,0,0,2,0,2,0,1,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,3,0,4,1,1,1,0,0,6,24,4,2,3,1,5,3,2,6,4,4,1,1,7,3,6
250750705000442,1,1,604,377,0,3,12,9,18,22,16,25,35,28,21,27,21,30,14,16,19,13,20,16,10,15,13,14,12,11,7,14,6,7,11,10,12,11,5,8,10,7,4,6,5,5,2,3,0,4,3,2,0,2,2,3,1,1,3,1,1,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,42,126,113,84,64,45,49,35,15,11,10,5,1,2,0,2,23,29,23,18,8,10,7,6,4,2,7,8,6,8,8,4,8,6,4,6,5,2,3,8,4,8,4,6,7,7,10,4,4,1,7,5,1,6,6,6,5,7,4,5,3,2,1,4,4,1,2,0,3,2,2,5,0,1,2,2,3,0,1,1,1,2,0,2,0,1,1,2,1,1,0,7,101,29,37,28,22,32,26,24,24,12,9,10,6,5,5,7
250750705000443,1,1,357,307,0,0,2,4,15,9,16,17,13,11,18,18,14,14,10,10,15,19,6,11,9,8,11,13,4,3,9,9,8,3,1,2,3,4,0,3,3,3,2,2,2,4,3,2,2,4,2,2,0,0,2,1,0,0,0,1,1,2,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,21,66,74,61,45,32,10,13,13,8,3,6,3,1,0,1,31,23,17,16,9,9,4,5,6,4,6,1,1,6,5,6,2,5,4,2,4,5,3,2,3,3,6,1,1,7,2,13,6,3,1,4,5,1,2,3,3,1,3,4,6,6,3,2,2,7,3,1,1,2,2,1,5,1,2,3,0,0,2,1,1,2,1,1,0,0,1,2,1,0,0,0,96,28,19,19,17,18,25,15,17,20,9,12,4,4,4,0
250750705000444,1,0,399,159,0,0,9,12,13,15,11,19,10,9,12,10,10,10,14,13,9,16,14,15,17,12,10,8,14,7,7,9,5,8,3,7,4,8,5,4,2,1,5,1,2,0,3,4,2,4,3,2,3,2,2,0,0,1,1,1,1,0,0,1,4,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,34,64,56,67,61,36,27,13,11,14,4,3,5,3,1,0,11,9,9,8,4,2,0,0,1,0,0,0,0,1,0,1,2,2,1,7,3,1,2,1,0,3,0,4,1,2,0,3,3,1,1,4,2,3,3,1,3,3,1,1,1,4,1,1,1,2,2,3,1,1,5,4,4,2,3,1,2,1,1,1,0,2,2,0,3,1,1,1,2,0,0,2,41,3,1,13,7,10,8,13,9,9,12,14,5,8,4,2
250750705000445,1,0,1407,308,5,14,29,27,33,28,41,46,46,46,41,29,33,40,44,39,28,34,37,33,28,25,34,30,33,35,35,38,40,33,33,29,30,22,13,29,17,17,10,12,11,17,17,7,17,10,4,12,5,8,5,7,7,6,8,4,3,8,6,4,0,2,3,2,2,2,3,1,1,1,2,1,0,2,0,3,108,207,187,171,150,181,127,85,69,39,33,25,9,8,5,3,41,25,17,12,6,6,1,4,3,5,0,0,1,2,1,3,1,1,0,1,2,3,3,5,5,0,0,2,5,2,2,3,1,7,3,2,2,8,4,1,2,0,4,6,3,3,5,4,3,2,3,4,5,0,2,5,2,3,4,4,1,2,4,4,4,3,0,6,2,7,1,4,4,2,0,10,101,19,4,6,18,9,16,17,15,17,14,18,15,18,11,10
250750705000446,1,0,1272,346,6,9,21,34,29,27,31,36,32,38,41,35,33,32,35,28,37,41,25,37,38,30,38,40,27,37,29,35,30,27,28,27,28,19,13,26,12,21,7,13,13,10,17,13,12,5,4,7,1,1,5,2,6,4,5,7,1,3,4,1,0,3,3,3,0,3,1,1,0,0,0,2,0,1,0,2,99,164,176,168,173,158,115,79,65,18,22,16,9,5,3,2,38,28,32,7,7,4,4,3,2,1,3,2,2,0,1,5,1,6,3,8,3,4,5,2,8,5,5,8,6,2,5,4,4,3,5,1,4,3,4,5,1,4,3,9,2,5,7,6,3,6,5,3,2,1,1,3,1,3,1,2,3,2,1,1,4,2,0,2,3,2,1,4,1,1,0,8,112,14,8,23,22,26,21,17,19,27,12,10,11,9,7,8
250750705000447,1,1,881,514,2,9,12,28,29,37,32,53,37,46,37,24,28,21,28,24,20,19,19,21,16,9,17,18,9,17,19,20,17,20,12,17,12,15,16,22,7,10,7,7,6,5,8,4,6,3,5,4,6,1,1,1,1,0,1,3,1,1,1,1,3,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,80,205,138,103,69,93,72,53,29,19,4,7,7,1,1,0,40,39,27,28,9,6,4,2,5,6,3,7,9,6,6,6,6,2,8,10,10,6,5,7,2,15,11,8,8,14,13,5,15,9,13,6,5,12,7,6,5,6,4,7,5,5,7,6,2,3,4,3,0,0,5,5,0,3,2,5,2,6,3,1,1,1,2,0,1,2,0,0,2,1,0,9,143,23,31,32,30,56,55,36,27,23,12,15,13,6,3,9
250750705000448,1,0,651,368,4,10,16,13,27,25,24,21,21,30,22,18,16,23,18,15,20,16,15,14,14,15,20,11,19,13,16,13,19,11,5,8,9,12,6,11,8,8,7,3,3,5,5,3,7,2,1,1,3,0,2,2,1,1,1,1,3,1,1,1,0,1,0,0,0,1,2,1,2,0,1,0,0,0,0,3,70,121,97,80,79,72,40,37,23,7,7,7,1,6,1,3,23,23,16,13,9,4,4,3,3,1,5,6,5,4,4,5,2,5,10,7,3,4,11,7,7,3,6,5,8,11,12,6,8,5,3,2,1,4,3,6,4,3,5,3,5,3,0,2,7,4,5,2,6,5,4,5,2,2,2,8,1,3,3,2,5,0,0,1,2,1,1,0,0,1,1,3,84,15,24,29,32,33,34,16,20,16,22,19,14,4,3,3
250750705000449,1,1,757,433,0,11,15,22,23,31,28,42,21,34,33,27,27,27,21,29,18,25,12,19,31,9,17,23,16,18,9,20,12,12,11,7,8,9,10,12,5,7,3,1,2,5,2,5,5,2,2,1,3,2,2,3,3,3,2,0,0,1,0,0,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,2,71,156,135,103,96,71,45,28,19,10,13,1,5,1,1,2,32,32,23,18,7,4,2,4,6,4,3,5,4,4,1,3,8,6,4,10,8,8,4,8,5,10,9,6,6,13,12,10,6,14,9,7,5,7,8,5,5,1,2,7,3,6,2,2,2,4,2,2,4,7,2,2,1,4,1,7,4,3,2,1,2,1,0,2,1,0,3,1,0,2,0,5,112,20,17,31,33,44,51,32,18,16,17,15,12,4,6,5
250750705000450,1,1,390,228,0,2,2,7,7,10,19,12,16,22,16,16,17,19,22,13,15,9,10,15,8,5,10,3,4,8,3,9,4,3,4,4,6,8,3,5,2,1,3,5,4,3,4,4,3,6,2,2,3,0,1,1,0,2,3,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,79,90,62,30,27,25,16,18,13,7,4,1,0,0,0,14,20,12,11,8,3,1,2,2,2,3,2,2,3,2,5,5,4,9,4,1,1,5,2,1,6,2,1,3,3,4,6,4,1,0,1,1,3,8,3,3,0,3,3,6,2,2,4,2,0,2,3,0,2,0,3,1,3,5,2,2,1,1,2,0,2,2,1,0,0,1,0,0,0,0,0,65,10,12,27,10,15,15,16,15,10,7,14,6,5,1,0
250750705000451,1,1,869,501,2,7,12,24,15,25,27,25,29,28,32,35,33,34,32,36,30,32,27,19,16,21,25,23,13,16,19,18,12,10,15,12,13,11,8,10,5,10,9,4,7,8,5,5,3,6,6,6,2,8,6,2,1,4,1,8,2,3,2,1,1,2,0,0,0,0,2,0,1,1,0,0,1,0,0,1,60,134,166,144,98,75,59,38,28,28,14,16,3,4,1,1,27,34,36,13,11,13,12,7,6,1,3,7,9,7,9,2,10,5,11,8,7,8,6,9,8,8,5,10,6,8,9,4,7,8,8,3,2,6,6,2,6,6,5,10,9,5,7,1,8,2,7,7,4,3,4,5,6,4,0,5,3,6,0,2,1,2,0,0,3,2,3,2,3,0,0,9,121,39,35,36,38,37,36,19,36,23,25,20,12,7,8,9
250750705000452,1,0,287,122,0,7,7,6,11,10,10,14,9,10,13,9,9,8,11,10,8,3,9,4,4,5,6,6,11,8,5,12,4,5,7,5,3,1,6,1,3,3,6,3,1,1,2,2,1,0,0,1,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,53,50,34,32,34,22,16,7,2,6,0,0,0,0,0,10,7,8,9,0,0,1,0,1,0,0,1,3,1,0,1,0,1,1,0,2,1,0,0,2,8,2,5,1,1,4,2,3,1,2,5,2,3,1,4,0,2,2,2,3,3,0,0,2,0,0,3,2,1,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,34,2,5,3,5,17,12,15,9,5,6,5,1,0,3,0
250750705000453,1,0,554,341,2,5,11,7,8,7,12,20,12,19,19,32,20,22,23,20,21,13,9,15,15,11,12,5,8,14,22,11,8,11,9,6,12,9,7,3,9,10,3,6,10,4,5,2,4,1,3,5,2,3,0,2,1,1,1,0,2,1,2,2,1,1,1,2,1,1,0,2,1,1,2,0,1,0,0,1,33,70,116,78,51,66,43,31,25,14,5,7,6,5,3,1,23,20,21,7,8,9,5,1,4,0,2,1,4,8,4,4,4,4,6,4,4,3,7,6,3,9,6,3,3,2,5,6,7,6,7,4,4,5,3,2,1,4,5,1,7,4,1,5,5,3,0,0,4,8,7,3,3,4,3,7,2,0,4,2,1,2,4,2,2,1,1,1,1,1,3,5,79,19,19,22,23,23,31,18,18,18,19,20,9,11,7,5
250750705000454,1,0,1145,355,2,9,21,21,40,25,27,41,41,37,43,47,42,43,40,38,27,39,28,39,24,27,20,28,16,21,19,16,12,22,13,18,20,18,18,14,14,12,19,15,8,9,11,5,5,10,12,3,4,8,5,3,2,2,3,2,3,3,0,3,1,2,3,0,3,4,2,1,2,1,0,2,0,2,0,5,93,171,215,171,115,90,87,74,38,37,15,11,9,10,4,5,30,26,15,9,7,3,1,1,1,2,5,6,4,4,5,5,4,1,2,3,4,1,7,2,5,5,1,4,7,7,9,3,5,4,4,5,5,4,4,1,4,3,4,2,3,3,5,6,3,5,4,5,3,8,5,3,6,7,1,6,6,5,3,2,2,2,2,5,1,0,2,4,2,1,3,8,87,8,24,15,19,24,25,19,16,22,25,23,18,10,12,8
250750705000455,1,0,671,237,3,13,10,15,18,12,18,15,25,16,16,15,19,22,24,26,22,20,16,23,19,11,21,21,20,10,15,10,8,8,8,9,12,11,10,10,7,5,7,4,5,4,4,6,4,9,2,5,4,7,5,3,3,3,4,3,2,3,4,0,3,2,4,2,2,0,1,0,0,0,0,2,0,0,0,1,59,86,96,107,92,51,50,33,23,27,18,12,13,1,2,1,11,13,12,2,1,4,1,1,1,0,3,1,1,5,1,3,0,1,1,2,2,3,3,1,2,5,5,3,4,4,2,4,4,1,3,1,3,3,4,7,3,2,4,7,5,6,5,4,3,2,3,3,1,3,4,1,3,2,1,6,3,2,4,0,2,3,1,0,0,3,2,7,4,0,2,8,39,7,11,7,11,21,14,18,21,20,14,13,11,7,15,8
250750705000456,1,0,1195,407,5,15,21,20,33,30,31,41,29,40,34,38,37,33,48,30,38,31,35,37,32,30,25,23,24,16,23,16,30,28,30,30,19,24,17,22,11,12,16,8,6,9,7,15,7,13,7,6,3,4,1,5,6,1,4,3,2,7,4,2,3,0,4,0,3,3,0,0,1,2,1,1,0,0,0,3,94,171,190,171,134,113,120,69,44,33,17,18,10,6,2,3,29,35,15,18,4,4,4,3,8,6,6,4,0,3,3,3,1,1,4,4,6,6,7,5,4,5,4,5,6,9,9,6,7,7,3,6,5,5,7,8,4,3,3,5,7,7,11,3,4,1,1,3,8,3,7,4,2,4,3,3,3,1,1,3,6,7,1,3,2,3,2,3,3,1,1,6,101,25,16,13,28,29,32,31,22,26,22,16,14,16,10,6
250750705000457,1,0,840,37,4,10,17,18,16,24,24,24,23,22,22,23,26,26,17,16,9,18,21,12,14,13,11,9,13,12,20,18,18,19,20,28,20,15,11,11,17,16,15,8,8,16,16,9,14,12,7,6,11,7,2,1,2,6,4,4,3,8,0,3,3,1,2,4,0,1,2,2,1,1,0,1,0,0,0,3,65,117,114,76,60,87,94,67,63,43,15,18,10,7,1,3,7,3,0,2,0,2,0,1,0,0,0,0,2,1,2,0,0,0,1,1,1,0,1,0,1,0,1,1,1,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,5,2,3,6,1,1,1,1,1,0,1,0,0,0
250750705000458,1,0,489,10,1,3,4,7,5,7,8,8,12,10,16,12,17,19,11,12,16,8,10,25,12,7,7,13,9,8,21,12,10,15,10,4,10,14,7,9,11,13,5,10,6,1,5,7,7,3,2,5,4,4,3,2,3,2,1,1,0,2,0,0,2,0,1,2,0,0,0,0,1,2,0,0,0,1,0,4,20,45,75,71,48,66,45,48,26,18,11,3,5,3,1,4,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
250750705000459,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250750705000460,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250750705000461,1,0,681,25,6,11,7,14,16,10,10,8,17,10,5,16,17,15,18,22,15,22,19,13,8,13,13,15,13,22,17,15,13,11,16,8,13,7,12,14,19,9,16,9,15,9,5,6,5,8,4,7,7,4,6,6,3,4,5,4,0,3,4,3,2,4,4,4,3,2,1,1,1,2,3,1,3,0,0,8,54,55,71,91,62,78,56,67,40,30,24,14,17,7,7,8,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,6,1,2,2,1,2,0,0,0,0,1,0
250750705000462,1,0,1047,43,3,10,11,17,10,14,23,24,26,27,25,31,29,35,34,26,35,27,27,32,14,26,15,19,19,9,11,10,17,18,25,17,11,21,21,27,13,15,16,17,17,19,8,21,15,18,6,8,10,5,7,6,7,10,8,2,4,3,6,8,7,1,4,3,3,3,0,8,3,4,0,3,1,1,1,10,51,114,154,147,93,65,95,88,80,47,38,23,18,18,6,10,10,10,3,2,0,0,0,0,0,0,1,0,1,0,2,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,25,0,4,3,1,0,1,1,1,2,0,1,0,1,3,0
250750705000463,1,0,549,16,1,5,8,7,5,13,10,9,14,8,14,11,13,10,13,15,12,13,12,14,14,10,11,10,8,14,20,11,10,10,9,20,9,16,13,13,12,9,10,3,8,6,9,8,6,6,9,2,6,0,4,2,4,3,4,4,2,5,1,4,1,3,1,0,3,0,1,0,0,2,0,0,1,2,0,3,26,54,61,66,53,65,67,47,37,23,17,16,8,3,3,3,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
250750705000464,1,0,702,25,2,7,12,8,9,7,9,9,12,11,13,11,16,20,20,23,22,23,23,17,18,12,12,12,15,13,8,17,11,12,18,6,9,9,11,7,11,6,9,7,11,4,9,9,7,15,9,10,14,10,6,6,6,10,6,3,8,6,9,2,5,2,3,2,2,5,2,4,1,2,2,2,3,1,0,9,38,48,80,108,69,61,53,40,40,58,34,28,14,14,8,9,7,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,7,1,2,3,0,1,3,2,2,0,0,0,1,0,2,1
250750705000465,1,0,991,45,2,13,7,14,14,17,20,19,21,20,23,23,31,35,38,24,22,13,15,19,21,14,19,8,19,18,19,13,19,17,12,12,15,24,18,14,16,20,15,19,16,16,13,19,13,13,16,10,10,10,11,1,9,11,5,6,5,6,7,9,3,4,5,6,7,4,8,4,3,5,0,0,3,2,2,7,50,97,150,93,81,86,81,84,77,59,37,33,25,24,7,7,15,6,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,22,1,2,2,3,2,2,2,1,0,2,2,2,1,0,1
250750705000466,1,0,1130,22,8,10,15,11,15,8,26,27,22,28,29,28,40,30,39,21,29,22,23,24,17,11,8,14,9,12,11,15,20,14,14,15,14,17,16,18,16,17,20,15,22,20,20,20,11,18,20,20,19,10,19,9,10,11,5,15,9,17,7,10,5,6,7,11,5,4,7,1,8,4,8,5,4,0,3,12,59,111,166,119,59,72,76,86,93,87,54,58,34,24,20,12,7,5,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,2,0,1,0,1,0,1,0,1,1,1,0,0,1
250750705000467,1,0,646,26,1,7,9,7,10,8,11,9,12,12,16,14,14,19,26,23,18,12,11,14,11,10,11,7,9,13,9,5,4,12,8,8,14,5,4,9,6,6,8,8,12,15,12,14,10,7,11,11,8,11,6,3,5,2,10,9,10,7,5,3,5,3,2,2,5,2,4,1,2,8,0,5,2,2,0,12,34,52,89,78,48,43,39,37,63,48,26,34,17,17,9,12,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,0,1,1,0,3,1,1,3,2,0,0,0,0,1,3
250750705000468,1,0,892,27,3,12,14,8,12,14,12,17,12,16,10,21,27,19,18,16,24,17,22,19,19,16,13,16,11,13,22,16,12,14,15,14,15,15,8,15,15,12,17,14,16,11,11,15,6,13,13,11,13,7,9,11,5,5,10,8,9,9,10,8,8,3,7,5,3,4,3,6,3,7,8,5,2,2,2,19,49,71,95,98,75,77,67,73,59,57,40,44,26,23,19,19,6,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,8,0,1,2,0,3,2,1,1,3,1,0,3,1,0,1
250750705000469,1,0,802,34,2,9,11,7,12,12,8,15,7,15,18,22,14,25,28,24,17,16,18,14,23,9,18,13,7,9,10,9,11,12,14,14,13,14,16,14,7,7,11,11,13,13,12,16,11,14,6,14,10,5,9,9,8,6,7,13,8,11,10,7,8,5,5,5,3,3,4,3,3,2,1,2,4,2,2,12,41,57,107,89,70,51,71,50,65,49,39,49,26,15,11,12,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2,1,0,1,1,1,0,1,1,1,0,0,1,1,1,2,0,0,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,0,1,7,3,3,5,2,2,2,1,2,1,1,0,1
