cod_setor,UF,municipio,urbano,num_residentes,num_brancos,num_pretos,num_amarelos,num_pardos,num_indigenas,alfabetizados,n_alfabetizados,porc_brancos,porc_pretos,porc_amarelos,porc_pardos,porc_indigenas,porc_alfabetizados,porc_brancos_amarelos,porc_indigenas_pardos_pretos
250160905000002,Paraiba,BARRA DE SANTA ROSA,Urbano,415,109,4,12,290,0,345,325,0.26265060240963856,0.00963855421686747,0.02891566265060241,0.6987951807228916,0,0.5149253731343284,0.29156626506024097,0.708433734939759
250160905000003,Paraiba,BARRA DE SANTA ROSA,Urbano,500,240,57,8,195,0,476,266,0.48,0.114,0.016,0.39,0,0.6415094339622641,0.496,0.504
250160905000004,Paraiba,BARRA DE SANTA ROSA,Urbano,780,377,11,0,392,0,451,230,0.48333333333333334,0.014102564102564103,0,0.5025641025641026,0,0.6622613803230544,0.48333333333333334,0.5166666666666666
250160905000005,Paraiba,BARRA DE SANTA ROSA,Urbano,603,212,41,30,320,0,597,313,0.351575456053068,0.06799336650082918,0.04975124378109453,0.5306799336650083,0,0.656043956043956,0.4013266998341625,0.5986733001658375
250160905000006,Paraiba,BARRA DE SANTA ROSA,Urbano,440,165,83,27,165,0,485,442,0.375,0.18863636363636363,0.06136363636363636,0.375,0,0.52319309600863,0.43636363636363634,0.5636363636363636
250160905000007,Paraiba,BARRA DE SANTA ROSA,Urbano,837,373,19,8,436,1,558,173,0.44563918757467147,0.022700119474313024,0.009557945041816009,0.5209080047789725,0.0011947431302270011,0.7633378932968536,0.4551971326164875,0.5448028673835126
250160905000008,Paraiba,BARRA DE SANTA ROSA,Urbano,548,213,7,0,328,0,514,300,0.3886861313868613,0.012773722627737226,0,0.5985401459854015,0,0.6314496314496314,0.3886861313868613,0.6113138686131387
250160905000009,Paraiba,BARRA DE SANTA ROSA,Rural,614,209,9,0,396,0,215,252,0.34039087947882735,0.014657980456026058,0,0.6449511400651465,0,0.4603854389721627,0.34039087947882735,0.6596091205211726
250160905000010,Paraiba,BARRA DE SANTA ROSA,Rural,1027,448,94,2,482,1,485,490,0.436222005842259,0.09152872444011685,0.0019474196689386564,0.46932814021421615,9.737098344693282e-4,0.49743589743589745,0.43816942551119764,0.5618305744888024
250160905000011,Paraiba,BARRA DE SANTA ROSA,Rural,1045,355,59,30,601,0,323,329,0.3397129186602871,0.05645933014354067,0.028708133971291867,0.5751196172248804,0,0.495398773006135,0.3684210526315789,0.631578947368421
250160905000012,Paraiba,BARRA DE SANTA ROSA,Rural,672,143,26,15,488,0,266,198,0.21279761904761904,0.03869047619047619,0.022321428571428572,0.7261904761904762,0,0.5732758620689655,0.23511904761904762,0.7648809523809523
250160905000013,Paraiba,BARRA DE SANTA ROSA,Rural,312,135,3,0,174,0,252,102,0.4326923076923077,0.009615384615384616,0,0.5576923076923077,0,0.711864406779661,0.4326923076923077,0.5673076923076923
250160905000014,Paraiba,BARRA DE SANTA ROSA,Rural,875,325,16,12,522,0,319,333,0.37142857142857144,0.018285714285714287,0.013714285714285714,0.5965714285714285,0,0.4892638036809816,0.3851428571428572,0.6148571428571428
250160905000015,Paraiba,BARRA DE SANTA ROSA,Rural,500,83,46,4,367,0,184,177,0.166,0.092,0.008,0.734,0,0.5096952908587258,0.17400000000000002,0.826
250160905000016,Paraiba,BARRA DE SANTA ROSA,Rural,723,286,27,19,391,0,583,366,0.39557399723374825,0.03734439834024896,0.02627939142461964,0.5408022130013831,0,0.6143308746048473,0.4218533886583679,0.578146611341632
250160905000017,Paraiba,BARRA DE SANTA ROSA,Rural,297,103,16,0,178,0,310,254,0.3468013468013468,0.05387205387205387,0,0.5993265993265994,0,0.549645390070922,0.3468013468013468,0.6531986531986532
250160905000018,Paraiba,BARRA DE SANTA ROSA,Rural,136,56,26,6,48,0,75,106,0.4117647058823529,0.19117647058823528,0.04411764705882353,0.35294117647058826,0,0.4143646408839779,0.45588235294117646,0.5441176470588236
250160905000019,Paraiba,BARRA DE SANTA ROSA,Urbano,681,219,8,0,454,0,NA,NA,0.32158590308370044,0.011747430249632892,0,0.6666666666666666,0,NA,0.32158590308370044,0.6784140969162995
250160905000020,Paraiba,BARRA DE SANTA ROSA,Urbano,506,182,21,8,293,2,NA,NA,0.35968379446640314,0.041501976284584984,0.015810276679841896,0.5790513833992095,0.003952569169960474,NA,0.37549407114624506,0.6245059288537549
250160905000021,Paraiba,BARRA DE SANTA ROSA,Urbano,239,107,21,2,109,0,NA,NA,0.4476987447698745,0.08786610878661087,0.008368200836820083,0.4560669456066946,0,NA,0.4560669456066946,0.5439330543933054
250160905000022,Paraiba,BARRA DE SANTA ROSA,Urbano,605,284,33,8,280,0,NA,NA,0.46942148760330576,0.05454545454545454,0.013223140495867768,0.4628099173553719,0,NA,0.4826446280991735,0.5173553719008265
250160905000023,Paraiba,BARRA DE SANTA ROSA,Urbano,627,191,23,8,405,0,NA,NA,0.30462519936204147,0.03668261562998405,0.012759170653907496,0.645933014354067,0,NA,0.31738437001594894,0.6826156299840511
250160905000024,Paraiba,BARRA DE SANTA ROSA,Urbano,273,98,11,0,164,0,NA,NA,0.358974358974359,0.040293040293040296,0,0.6007326007326007,0,NA,0.358974358974359,0.641025641025641
250160905000025,Paraiba,BARRA DE SANTA ROSA,Urbano,316,92,8,3,213,0,NA,NA,0.2911392405063291,0.02531645569620253,0.00949367088607595,0.6740506329113924,0,NA,0.30063291139240506,0.699367088607595
250170805000001,Paraiba,BARRA DE SÃO MIGUEL,Urbano,506,428,5,1,72,0,725,158,0.8458498023715415,0.009881422924901186,0.001976284584980237,0.1422924901185771,0,0.8210645526613817,0.8478260869565217,0.15217391304347827
250170805000002,Paraiba,BARRA DE SÃO MIGUEL,Urbano,529,348,99,4,78,0,621,355,0.6578449905482041,0.18714555765595464,0.007561436672967864,0.14744801512287334,0,0.6362704918032787,0.6654064272211719,0.33459357277882795
250170805000003,Paraiba,BARRA DE SÃO MIGUEL,Rural,444,393,35,0,16,0,311,145,0.8851351351351351,0.07882882882882883,0,0.036036036036036036,0,0.6820175438596491,0.8851351351351351,0.11486486486486486
250170805000004,Paraiba,BARRA DE SÃO MIGUEL,Rural,449,302,63,2,82,0,297,199,0.6726057906458798,0.1403118040089087,0.004454342984409799,0.18262806236080179,0,0.5987903225806451,0.6770601336302896,0.3229398663697105
250170805000005,Paraiba,BARRA DE SÃO MIGUEL,Rural,492,309,3,0,180,0,147,49,0.6280487804878049,0.006097560975609756,0,0.36585365853658536,0,0.75,0.6280487804878049,0.3719512195121951
250170805000006,Paraiba,BARRA DE SÃO MIGUEL,Rural,921,373,33,16,499,0,195,72,0.40499457111834963,0.035830618892508145,0.01737242128121607,0.5418023887079262,0,0.7303370786516854,0.4223669923995657,0.5776330076004343
250170805000007,Paraiba,BARRA DE SÃO MIGUEL,Rural,187,110,0,0,77,0,167,45,0.5882352941176471,0,0,0.4117647058823529,0,0.7877358490566038,0.5882352941176471,0.4117647058823529
250170805000008,Paraiba,BARRA DE SÃO MIGUEL,Rural,754,229,12,7,506,0,213,262,0.3037135278514589,0.015915119363395226,0.009283819628647215,0.6710875331564987,0,0.44842105263157894,0.3129973474801061,0.6870026525198939
250170805000009,Paraiba,BARRA DE SÃO MIGUEL,Urbano,507,381,0,0,126,0,483,211,0.7514792899408284,0,0,0.2485207100591716,0,0.6959654178674352,0.7514792899408284,0.2485207100591716
250170805000010,Paraiba,BARRA DE SÃO MIGUEL,Urbano,822,302,9,3,508,0,NA,NA,0.36739659367396593,0.010948905109489052,0.0036496350364963502,0.6180048661800487,0,NA,0.3710462287104623,0.6289537712895378
250180705000001,Paraiba,BAYEUX,Urbano,229,102,4,5,118,0,758,214,0.44541484716157204,0.017467248908296942,0.021834061135371178,0.5152838427947598,0,0.779835390946502,0.4672489082969432,0.5327510917030568
250180705000002,Paraiba,BAYEUX,Urbano,982,359,34,19,568,2,727,252,0.3655804480651731,0.034623217922606926,0.019348268839103868,0.5784114052953157,0.002036659877800407,0.7425944841675178,0.38492871690427694,0.615071283095723
250180705000003,Paraiba,BAYEUX,Urbano,659,283,117,23,236,0,590,156,0.4294385432473445,0.17754172989377845,0.03490136570561457,0.3581183611532625,0,0.7908847184986595,0.46433990895295907,0.5356600910470409
250180705000004,Paraiba,BAYEUX,Urbano,797,328,18,1,450,0,594,171,0.411543287327478,0.02258469259723965,0.0012547051442910915,0.5646173149309912,0,0.7764705882352941,0.4127979924717691,0.5872020075282308
250180705000005,Paraiba,BAYEUX,Urbano,754,271,36,23,421,3,511,213,0.3594164456233422,0.04774535809018567,0.03050397877984085,0.5583554376657824,0.003978779840848806,0.7058011049723757,0.38992042440318303,0.6100795755968169
250180705000006,Paraiba,BAYEUX,Urbano,988,421,101,21,439,6,941,119,0.42611336032388664,0.10222672064777327,0.02125506072874494,0.444331983805668,0.006072874493927126,0.8877358490566037,0.4473684210526316,0.5526315789473684
250180705000007,Paraiba,BAYEUX,Urbano,779,330,134,54,261,0,671,163,0.42362002567394097,0.17201540436456997,0.0693196405648267,0.33504492939666236,0,0.8045563549160671,0.49293966623876767,0.5070603337612323
250180705000008,Paraiba,BAYEUX,Urbano,562,177,59,10,316,0,562,224,0.31494661921708184,0.10498220640569395,0.017793594306049824,0.5622775800711743,0,0.7150127226463104,0.33274021352313166,0.6672597864768683
250180705000009,Paraiba,BAYEUX,Urbano,854,345,51,23,434,1,824,266,0.40398126463700235,0.059718969555035126,0.026932084309133488,0.5081967213114754,0.00117096018735363,0.7559633027522936,0.4309133489461358,0.5690866510538641
250180705000010,Paraiba,BAYEUX,Urbano,1097,349,133,5,604,6,752,333,0.31814038286235186,0.12123974475843209,0.004557885141294439,0.5505925250683683,0.0054694621695533276,0.6930875576036867,0.3226982680036463,0.6773017319963538
250180705000011,Paraiba,BAYEUX,Urbano,727,355,102,5,265,0,663,264,0.48830811554332876,0.14030261348005502,0.0068775790921595595,0.36451169188445665,0,0.7152103559870551,0.49518569463548834,0.5048143053645117
250180705000012,Paraiba,BAYEUX,Urbano,1525,457,185,7,862,14,880,302,0.299672131147541,0.12131147540983607,0.0045901639344262295,0.5652459016393443,0.009180327868852459,0.7445008460236887,0.3042622950819672,0.6957377049180329
250180705000013,Paraiba,BAYEUX,Urbano,1332,489,153,16,674,0,877,248,0.36711711711711714,0.11486486486486487,0.012012012012012012,0.506006006006006,0,0.7795555555555556,0.37912912912912916,0.6208708708708709
250180705000014,Paraiba,BAYEUX,Urbano,840,195,48,9,588,0,676,160,0.23214285714285715,0.05714285714285714,0.010714285714285714,0.7,0,0.8086124401913876,0.24285714285714285,0.7571428571428571
250180705000015,Paraiba,BAYEUX,Urbano,1145,393,135,34,582,1,844,246,0.34323144104803494,0.11790393013100436,0.029694323144104803,0.508296943231441,8.733624454148472e-4,0.7743119266055046,0.37292576419213974,0.6270742358078601
250180705000016,Paraiba,BAYEUX,Urbano,872,294,188,2,388,0,819,448,0.33715596330275227,0.21559633027522937,0.0022935779816513763,0.44495412844036697,0,0.6464088397790055,0.33944954128440363,0.6605504587155964
250180705000017,Paraiba,BAYEUX,Urbano,1147,507,268,2,370,0,614,334,0.4420226678291194,0.23365300784655624,0.0017436791630340018,0.3225806451612903,0,0.6476793248945147,0.44376634699215345,0.5562336530078466
250180705000018,Paraiba,BAYEUX,Urbano,1148,500,58,13,570,7,720,220,0.4355400696864111,0.050522648083623695,0.01132404181184669,0.4965156794425087,0.006097560975609756,0.7659574468085106,0.44686411149825783,0.5531358885017421
250180705000019,Paraiba,BAYEUX,Urbano,1123,499,212,3,409,0,802,171,0.44434550311665183,0.188780053428317,0.0026714158504007124,0.36420302760463047,0,0.8242548818088387,0.44701691896705253,0.5529830810329475
250180705000020,Paraiba,BAYEUX,Urbano,500,185,21,2,292,0,427,73,0.37,0.042,0.004,0.584,0,0.854,0.374,0.626
250180705000021,Paraiba,BAYEUX,Urbano,713,293,60,25,335,0,658,120,0.4109396914446003,0.08415147265077139,0.03506311360448808,0.46984572230014027,0,0.8457583547557841,0.4460028050490884,0.5539971949509117
250180705000022,Paraiba,BAYEUX,Urbano,1264,421,135,9,699,0,1003,164,0.33306962025316456,0.10680379746835443,0.007120253164556962,0.553006329113924,0,0.8594687232219366,0.3401898734177215,0.6598101265822784
250180705000023,Paraiba,BAYEUX,Urbano,767,292,56,4,415,0,685,102,0.38070404172099087,0.07301173402868318,0.005215123859191656,0.5410691003911343,0,0.8703939008894537,0.3859191655801825,0.6140808344198175
250180705000024,Paraiba,BAYEUX,Urbano,1102,386,139,24,553,0,926,192,0.3502722323049002,0.12613430127041741,0.021778584392014518,0.5018148820326679,0,0.8282647584973166,0.3720508166969147,0.6279491833030852
250180705000025,Paraiba,BAYEUX,Urbano,1152,356,142,117,532,5,858,249,0.3090277777777778,0.1232638888888889,0.1015625,0.4618055555555556,0.004340277777777778,0.7750677506775068,0.4105902777777778,0.5894097222222222
250180705000026,Paraiba,BAYEUX,Urbano,917,297,81,21,506,12,631,179,0.3238822246455834,0.08833151581243184,0.022900763358778626,0.5517993456924755,0.013086150490730643,0.7790123456790123,0.346782988004362,0.653217011995638
250180705000027,Paraiba,BAYEUX,Urbano,790,224,18,0,548,0,794,230,0.28354430379746837,0.02278481012658228,0,0.6936708860759494,0,0.775390625,0.28354430379746837,0.7164556962025317
250180705000028,Paraiba,BAYEUX,Urbano,1370,518,223,51,572,6,871,476,0.3781021897810219,0.16277372262773723,0.03722627737226277,0.41751824817518246,0.004379562043795621,0.6466221232368226,0.41532846715328464,0.5846715328467154
250180705000029,Paraiba,BAYEUX,Urbano,968,387,39,7,535,0,615,180,0.39979338842975204,0.040289256198347105,0.007231404958677686,0.5526859504132231,0,0.7735849056603774,0.40702479338842973,0.5929752066115702
250180705000030,Paraiba,BAYEUX,Urbano,1185,243,29,9,904,0,846,385,0.20506329113924052,0.024472573839662448,0.007594936708860759,0.7628691983122363,0,0.6872461413484972,0.2126582278481013,0.7873417721518987
250180705000031,Paraiba,BAYEUX,Urbano,1125,336,81,53,655,0,808,337,0.2986666666666667,0.072,0.04711111111111111,0.5822222222222222,0,0.7056768558951965,0.3457777777777778,0.6542222222222221
250180705000032,Paraiba,BAYEUX,Urbano,1045,350,133,38,524,0,664,386,0.3349282296650718,0.12727272727272726,0.03636363636363636,0.5014354066985646,0,0.6323809523809524,0.3712918660287082,0.6287081339712919
250180705000033,Paraiba,BAYEUX,Urbano,809,303,139,19,345,3,1007,450,0.37453646477132263,0.17181705809641531,0.023485784919653894,0.4264524103831891,0.003708281829419036,0.6911461908030199,0.39802224969097655,0.6019777503090235
250180705000034,Paraiba,BAYEUX,Urbano,1346,503,99,36,700,8,767,327,0.3736998514115899,0.07355126300148589,0.02674591381872214,0.5200594353640416,0.005943536404160475,0.7010968921389397,0.40044576523031206,0.5995542347696879
250180705000035,Paraiba,BAYEUX,Urbano,639,319,34,1,285,0,901,291,0.49921752738654146,0.053208137715179966,0.001564945226917058,0.4460093896713615,0,0.7558724832214765,0.5007824726134585,0.49921752738654146
250180705000036,Paraiba,BAYEUX,Urbano,1066,343,44,27,652,0,867,187,0.32176360225140715,0.04127579737335835,0.025328330206378986,0.6116322701688556,0,0.8225806451612904,0.34709193245778613,0.6529080675422139
250180705000037,Paraiba,BAYEUX,Urbano,273,110,9,6,148,0,883,205,0.40293040293040294,0.03296703296703297,0.02197802197802198,0.5421245421245421,0,0.8115808823529411,0.4249084249084249,0.575091575091575
250180705000038,Paraiba,BAYEUX,Urbano,630,263,74,15,277,1,868,219,0.4174603174603175,0.11746031746031746,0.023809523809523808,0.4396825396825397,0.0015873015873015873,0.7985280588776449,0.44126984126984126,0.5587301587301587
250180705000039,Paraiba,BAYEUX,Urbano,662,221,56,20,360,5,866,150,0.3338368580060423,0.08459214501510574,0.030211480362537766,0.5438066465256798,0.0075528700906344415,0.8523622047244095,0.3640483383685801,0.6359516616314199
250180705000040,Paraiba,BAYEUX,Urbano,352,131,59,14,147,1,1478,884,0.3721590909090909,0.16761363636363635,0.03977272727272727,0.41761363636363635,0.002840909090909091,0.6257408975444538,0.4119318181818182,0.5880681818181818
250180705000041,Paraiba,BAYEUX,Urbano,1081,403,54,2,620,2,901,155,0.37280296022201664,0.04995374653098982,0.0018501387604070306,0.5735430157261795,0.0018501387604070306,0.853219696969697,0.37465309898242366,0.6253469010175764
250180705000042,Paraiba,BAYEUX,Urbano,861,337,103,10,401,10,953,253,0.3914053426248548,0.11962833914053426,0.011614401858304297,0.4657375145180023,0.011614401858304297,0.7902155887230514,0.40301974448315914,0.5969802555168409
250180705000043,Paraiba,BAYEUX,Urbano,645,305,51,2,286,1,733,324,0.4728682170542636,0.07906976744186046,0.0031007751937984496,0.4434108527131783,0.0015503875968992248,0.6934720908230843,0.475968992248062,0.524031007751938
250180705000044,Paraiba,BAYEUX,Urbano,755,273,67,25,379,11,1459,565,0.3615894039735099,0.08874172185430464,0.033112582781456956,0.5019867549668874,0.01456953642384106,0.7208498023715415,0.39470198675496687,0.6052980132450331
250180705000045,Paraiba,BAYEUX,Urbano,910,499,161,29,221,0,594,284,0.5483516483516484,0.17692307692307693,0.031868131868131866,0.24285714285714285,0,0.6765375854214123,0.5802197802197803,0.4197802197802198
250180705000046,Paraiba,BAYEUX,Urbano,915,358,359,19,172,7,633,314,0.3912568306010929,0.3923497267759563,0.020765027322404372,0.18797814207650274,0.007650273224043716,0.6684266103484688,0.41202185792349727,0.5879781420765028
250180705000047,Paraiba,BAYEUX,Urbano,1087,235,190,135,525,2,643,390,0.21619135234590617,0.17479300827966882,0.12419503219871206,0.48298068077276907,0.0018399264029438822,0.6224588576960309,0.3403863845446182,0.6596136154553818
250180705000048,Paraiba,BAYEUX,Urbano,250,57,6,3,184,0,465,298,0.228,0.024,0.012,0.736,0,0.6094364351245085,0.24000000000000002,0.76
250180705000049,Paraiba,BAYEUX,Urbano,1232,545,26,35,626,0,651,97,0.44237012987012986,0.021103896103896104,0.028409090909090908,0.5081168831168831,0,0.8703208556149733,0.47077922077922074,0.5292207792207791
250180705000050,Paraiba,BAYEUX,Urbano,697,315,20,4,358,0,1055,91,0.4519368723098996,0.028694404591104734,0.005738880918220947,0.5136298421807748,0,0.9205933682373473,0.45767575322812054,0.5423242467718795
250180705000051,Paraiba,BAYEUX,Urbano,770,361,148,40,221,0,893,77,0.4688311688311688,0.19220779220779222,0.05194805194805195,0.287012987012987,0,0.9206185567010309,0.5207792207792208,0.4792207792207792
250180705000052,Paraiba,BAYEUX,Urbano,678,248,36,31,363,0,1062,240,0.36578171091445427,0.05309734513274336,0.045722713864306784,0.5353982300884956,0,0.815668202764977,0.41150442477876104,0.588495575221239
250180705000053,Paraiba,BAYEUX,Urbano,987,360,174,1,452,0,769,246,0.364741641337386,0.1762917933130699,0.0010131712259371835,0.4579533941236069,0,0.7576354679802956,0.3657548125633232,0.6342451874366768
250180705000054,Paraiba,BAYEUX,Urbano,749,318,18,3,407,3,1306,126,0.42456608811748997,0.02403204272363151,0.004005340453938585,0.5433911882510013,0.004005340453938585,0.9120111731843575,0.42857142857142855,0.5714285714285714
250180705000055,Paraiba,BAYEUX,Urbano,850,313,105,7,418,7,689,275,0.36823529411764705,0.12352941176470589,0.00823529411764706,0.49176470588235294,0.00823529411764706,0.7147302904564315,0.3764705882352941,0.6235294117647058
250180705000056,Paraiba,BAYEUX,Urbano,937,343,26,17,548,3,826,94,0.3660618996798292,0.02774813233724653,0.01814300960512273,0.5848452508004269,0.0032017075773745998,0.8978260869565218,0.38420490928495193,0.615795090715048
250180705000057,Paraiba,BAYEUX,Urbano,596,255,32,1,308,0,1039,238,0.4278523489932886,0.053691275167785234,0.0016778523489932886,0.5167785234899329,0,0.8136256851996868,0.4295302013422819,0.5704697986577182
250180705000058,Paraiba,BAYEUX,Urbano,955,358,16,10,571,0,807,145,0.374869109947644,0.016753926701570682,0.010471204188481676,0.5979057591623037,0,0.8476890756302521,0.3853403141361257,0.6146596858638744
250180705000059,Paraiba,BAYEUX,Urbano,1082,418,100,23,540,1,796,239,0.38632162661737524,0.09242144177449169,0.021256931608133085,0.49907578558225507,9.242144177449168e-4,0.7690821256038647,0.4075785582255083,0.5924214417744916
250180705000060,Paraiba,BAYEUX,Urbano,871,260,34,34,543,0,698,242,0.29850746268656714,0.03903559127439724,0.03903559127439724,0.6234213547646383,0,0.7425531914893617,0.3375430539609644,0.6624569460390356
250180705000061,Paraiba,BAYEUX,Urbano,995,351,131,28,485,0,727,245,0.3527638190954774,0.13165829145728644,0.02814070351758794,0.48743718592964824,0,0.7479423868312757,0.38090452261306534,0.6190954773869347
250180705000062,Paraiba,BAYEUX,Urbano,1030,335,116,33,546,0,687,376,0.32524271844660196,0.11262135922330097,0.03203883495145631,0.5300970873786408,0,0.6462841015992474,0.3572815533980583,0.6427184466019418
250180705000063,Paraiba,BAYEUX,Urbano,613,300,60,9,244,0,687,123,0.4893964110929853,0.09787928221859707,0.01468189233278956,0.39804241435562804,0,0.8481481481481481,0.5040783034257749,0.49592169657422513
250180705000065,Paraiba,BAYEUX,Urbano,652,259,30,7,355,1,998,163,0.39723926380368096,0.046012269938650305,0.010736196319018405,0.5444785276073619,0.0015337423312883436,0.859603789836348,0.40797546012269936,0.5920245398773005
250180705000066,Paraiba,BAYEUX,Urbano,807,253,60,30,457,7,553,263,0.3135068153655514,0.07434944237918216,0.03717472118959108,0.5662949194547707,0.008674101610904586,0.6776960784313726,0.3506815365551425,0.6493184634448574
250180705000067,Paraiba,BAYEUX,Urbano,627,307,41,15,264,0,902,131,0.48963317384370014,0.06539074960127592,0.023923444976076555,0.42105263157894735,0,0.8731848983543078,0.5135566188197767,0.48644338118022323
250180705000068,Paraiba,BAYEUX,Urbano,1039,363,145,21,497,13,839,181,0.34937439846005774,0.1395572666025024,0.02021174205967276,0.47834456207892206,0.012512030798845043,0.8225490196078431,0.3695861405197305,0.6304138594802694
250180705000069,Paraiba,BAYEUX,Urbano,800,306,103,12,364,15,1074,381,0.3825,0.12875,0.015,0.455,0.01875,0.7381443298969073,0.3975,0.6025
250180705000070,Paraiba,BAYEUX,Urbano,1236,464,80,29,663,0,1003,187,0.37540453074433655,0.06472491909385113,0.023462783171521034,0.5364077669902912,0,0.8428571428571429,0.3988673139158576,0.6011326860841424
250180705000071,Paraiba,BAYEUX,Urbano,1147,405,55,17,670,0,879,157,0.35309503051438534,0.04795117698343505,0.014821272885789015,0.5841325196163906,0,0.8484555984555985,0.36791630340017434,0.6320836965998257
250180705000072,Paraiba,BAYEUX,Urbano,878,447,96,5,330,0,689,149,0.5091116173120729,0.10933940774487472,0.0056947608200455585,0.37585421412300685,0,0.8221957040572793,0.5148063781321185,0.48519362186788156
250180705000073,Paraiba,BAYEUX,Urbano,692,215,28,8,439,2,714,229,0.3106936416184971,0.04046242774566474,0.011560693641618497,0.634393063583815,0.002890173410404624,0.7571580063626723,0.3222543352601156,0.6777456647398844
250180705000074,Paraiba,BAYEUX,Urbano,896,301,156,35,404,0,955,415,0.3359375,0.17410714285714285,0.0390625,0.45089285714285715,0,0.6970802919708029,0.375,0.625
250180705000075,Paraiba,BAYEUX,Urbano,474,136,147,0,191,0,868,285,0.2869198312236287,0.310126582278481,0,0.4029535864978903,0,0.7528187337380746,0.2869198312236287,0.7130801687763713
250180705000076,Paraiba,BAYEUX,Urbano,317,102,6,0,209,0,220,106,0.3217665615141956,0.01892744479495268,0,0.6593059936908517,0,0.6748466257668712,0.3217665615141956,0.6782334384858044
250180705000077,Paraiba,BAYEUX,Urbano,548,189,16,25,315,3,6,23,0.3448905109489051,0.029197080291970802,0.04562043795620438,0.5748175182481752,0.005474452554744526,0.20689655172413793,0.3905109489051095,0.6094890510948905
250180705000078,Paraiba,BAYEUX,Urbano,650,219,50,22,355,4,57,23,0.33692307692307694,0.07692307692307693,0.033846153846153845,0.5461538461538461,0.006153846153846154,0.7125,0.3707692307692308,0.6292307692307693
250180705000079,Paraiba,BAYEUX,Urbano,825,286,135,38,358,8,NA,NA,0.3466666666666667,0.16363636363636364,0.04606060606060606,0.43393939393939396,0.009696969696969697,NA,0.39272727272727276,0.6072727272727273
250180705000080,Paraiba,BAYEUX,Urbano,663,248,76,22,314,3,NA,NA,0.3740573152337858,0.11463046757164404,0.033182503770739065,0.473604826546003,0.004524886877828055,NA,0.4072398190045249,0.5927601809954751
250180705000081,Paraiba,BAYEUX,Urbano,38,20,3,2,13,0,NA,NA,0.5263157894736842,0.07894736842105263,0.05263157894736842,0.34210526315789475,0,NA,0.5789473684210527,0.42105263157894735
250180705000082,Paraiba,BAYEUX,Urbano,474,189,35,6,239,5,NA,NA,0.3987341772151899,0.07383966244725738,0.012658227848101266,0.5042194092827004,0.010548523206751054,NA,0.41139240506329117,0.5886075949367088
250180705000083,Paraiba,BAYEUX,Urbano,42,12,8,5,10,7,NA,NA,0.2857142857142857,0.19047619047619047,0.11904761904761904,0.23809523809523808,0.16666666666666666,NA,0.40476190476190477,0.5952380952380952
250180705000085,Paraiba,BAYEUX,Urbano,682,260,34,0,387,1,NA,NA,0.3812316715542522,0.04985337243401759,0,0.5674486803519062,0.001466275659824047,NA,0.3812316715542522,0.6187683284457478
250180705000086,Paraiba,BAYEUX,Urbano,281,96,15,13,156,1,NA,NA,0.3416370106761566,0.05338078291814947,0.046263345195729534,0.5551601423487544,0.0035587188612099642,NA,0.38790035587188615,0.6120996441281139
250180705000087,Paraiba,BAYEUX,Urbano,210,94,9,1,106,0,NA,NA,0.44761904761904764,0.04285714285714286,0.004761904761904762,0.5047619047619047,0,NA,0.4523809523809524,0.5476190476190476
250180705000088,Paraiba,BAYEUX,Urbano,605,240,75,19,271,0,NA,NA,0.39669421487603307,0.12396694214876033,0.03140495867768595,0.4479338842975207,0,NA,0.428099173553719,0.571900826446281
250180705000089,Paraiba,BAYEUX,Urbano,813,310,47,6,443,7,NA,NA,0.3813038130381304,0.05781057810578106,0.007380073800738007,0.5448954489544895,0.008610086100861008,NA,0.3886838868388684,0.6113161131611315
250180705000091,Paraiba,BAYEUX,Urbano,592,254,69,11,236,22,NA,NA,0.42905405405405406,0.11655405405405406,0.018581081081081082,0.39864864864864863,0.037162162162162164,NA,0.44763513513513514,0.5523648648648648
250180705000092,Paraiba,BAYEUX,Rural,923,289,105,1,524,4,NA,NA,0.3131094257854821,0.11375947995666305,0.0010834236186348862,0.5677139761646804,0.004333694474539545,NA,0.314192849404117,0.685807150595883
250180705000094,Paraiba,BAYEUX,Urbano,616,240,57,13,306,0,NA,NA,0.38961038961038963,0.09253246753246754,0.021103896103896104,0.4967532467532468,0,NA,0.41071428571428575,0.5892857142857143
250180705000095,Paraiba,BAYEUX,Urbano,436,163,146,14,113,0,NA,NA,0.3738532110091743,0.3348623853211009,0.03211009174311927,0.2591743119266055,0,NA,0.40596330275229353,0.5940366972477065
250180705000096,Paraiba,BAYEUX,Urbano,432,117,73,22,220,0,NA,NA,0.2708333333333333,0.16898148148148148,0.05092592592592592,0.5092592592592593,0,NA,0.32175925925925924,0.6782407407407408
250180705000097,Paraiba,BAYEUX,Urbano,335,154,6,0,175,0,NA,NA,0.4597014925373134,0.01791044776119403,0,0.5223880597014925,0,NA,0.4597014925373134,0.5402985074626865
250180705000098,Paraiba,BAYEUX,Urbano,1002,250,440,128,184,0,NA,NA,0.249500998003992,0.43912175648702595,0.1277445109780439,0.18363273453093812,0,NA,0.3772455089820359,0.6227544910179641
250180705000099,Paraiba,BAYEUX,Urbano,793,175,52,20,546,0,NA,NA,0.22068095838587642,0.06557377049180328,0.025220680958385876,0.6885245901639344,0,NA,0.2459016393442623,0.7540983606557377
250180705000100,Paraiba,BAYEUX,Urbano,589,215,103,18,249,4,NA,NA,0.36502546689303905,0.17487266553480477,0.030560271646859084,0.4227504244482173,0.006791171477079796,NA,0.39558573853989815,0.6044142614601018
