NOME_CURSO,IES,UF,pergunta,categoria,enunciado,media,n,rank,tema
Geografia (Licenciatura) (120777),UFCG,PB,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.048387096774193,62,17,TICs no ensino
Engenharia (13444),UFCG,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,5.0476190476190474,21,17,Monitores
Engenharia Florestal (13456),UFCG,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,5.0476190476190474,21,3,Planos de ensino
Engenharia Florestal (13456),UFCG,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,5.0476190476190474,21,9,Salas de aula
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,5.045454545454546,66,9,Quant. de Funcionários
Letras-Português (Licenciatura) (1160083),UFCG,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,5.045454545454545,44,4,Planos de ensino
Engenharia Química (13441),UFCG,PB,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,5.044776119402985,67,23,Capacidade de se atualizar
Engenharia Ambiental (112282),UFCG,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,5.042553191489361,47,18,Monitores
Química (Licenciatura) (99808),UFCG,PB,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,5.041666666666667,24,16,Estágio
Química (Licenciatura) (99808),UFCG,PB,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,5.04,25,10,Conteúdo útil p/ prática
Ciências Biológicas (Licenciatura) (1152882),UFCG,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,5.032258064516129,31,9,Eventos
Ciências Biológicas (Licenciatura) (1152882),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,5.032258064516129,31,2,Ambiente p/ aulas práticas
Geografia (Licenciatura) (120777),UFCG,PB,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,5.032258064516129,62,15,Bibliografia
Letras-Português (Licenciatura) (1158116),UFCG,PB,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,5.032258064516129,31,11,Conteúdo útil p/ prática
Engenharia (13445),UFCG,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,5.03125,32,7,Disponibilidade dos profs
Química (Licenciatura) (1152881),UFCG,PB,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",5.03125,32,12,Oport. de extensão
Química (Licenciatura) (1152881),UFCG,PB,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,5.03030303030303,33,9,Metodologias de ensino
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",5.029850746268656,67,1,Atividades práticas suficientes
Engenharia Química (13441),UFCG,PB,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,5.029411764705882,68,13,Coordenação disponível
História (Licenciatura) (13449),UFCG,PB,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,5.026666666666666,75,19,Consciência ética
Ciências Sociais (Licenciatura) (1106595),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,5.024390243902439,41,2,Equipamentos suficientes
Ciências Sociais (Licenciatura) (1106595),UFCG,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,5.0227272727272725,44,10,Quant. de Funcionários
Ciências Sociais (Licenciatura) (1106595),UFCG,PB,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,5.021739130434782,46,9,Avaliações
Ciências Biológicas (Licenciatura) (99804),UFCG,PB,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,5.019230769230769,52,13,Iniciação científica
Ciências Biológicas (Licenciatura) (99804),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,5.018518518518518,54,3,Ambiente p/ aulas práticas
História (Licenciatura) (13449),UFCG,PB,51,Outros,As atividades realizadas durante seu trabalho de conclusão de curso contribuíram para qualificar sua formação profissional,5.016949152542373,59,21,TCC
História (Licenciatura) (13405),UFCG,PB,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",5.013888888888888,72,12,Diversidade
História (Licenciatura) (13405),UFCG,PB,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,5.013698630136986,73,10,Metodologias de ensino
Arquitetura e Urbanismo (1129147),UFCG,PB,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,5,49,16,Bibliografia
Arquitetura e Urbanismo (1129147),UFCG,PB,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,5,49,10,Conteúdo atualizado
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,5,34,17,Estágio
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",5,35,13,Diversidade
Ciências Biológicas (Licenciatura) (99804),UFCG,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,5,54,5,Relações professor-aluno
Engenharia (1106561),UFCG,PB,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",5,27,19,Formação cidadã e profissional
Engenharia (1106561),UFCG,PB,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",5,26,14,Diversidade
Engenharia (13444),UFCG,PB,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",5,20,21,Pensamento crítico
Engenharia (13444),UFCG,PB,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,5,21,23,Comunicação oral e escrita
Engenharia (13444),UFCG,PB,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,5,21,19,Profs dominam assunto
Engenharia (13444),UFCG,PB,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",5,21,15,Diversidade
Engenharia (13445),UFCG,PB,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,5,32,20,Consciência ética
Engenharia (13445),UFCG,PB,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",5,32,13,Oport. de extensão
Engenharia (13445),UFCG,PB,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,5,32,11,Conteúdo atualizado
Engenharia (13445),UFCG,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,5,32,19,Monitores
Engenharia (13445),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,5,32,4,Biblioteca
Engenharia Ambiental (112282),UFCG,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,5,48,8,Disponibilidade dos profs
Engenharia Ambiental (112282),UFCG,PB,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5,47,18,TICs no ensino
Engenharia Florestal (13456),UFCG,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,5,21,6,Relações professor-aluno
Engenharia Florestal (13456),UFCG,PB,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",5,21,14,Oport. de extensão
Engenharia Florestal (13456),UFCG,PB,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,5,20,18,Estágio
Engenharia Florestal (13456),UFCG,PB,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5,21,19,TICs no ensino
Geografia (Licenciatura) (120777),UFCG,PB,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,5,62,11,Metodologias de ensino
Geografia (Licenciatura) (13407),UFCG,PB,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,5,43,12,Conteúdo atualizado
Letras-Português (Licenciatura) (1160083),UFCG,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,5,44,7,Relações professor-aluno
Letras-Português (Licenciatura) (1160083),UFCG,PB,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,5,44,14,Coordenação disponível
Química (Licenciatura) (1152881),UFCG,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,5,33,8,Relações professor-aluno
Química (Licenciatura) (99808),UFCG,PB,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,5,24,23,Trabalhar em equipe
Química (Licenciatura) (99808),UFCG,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,5,25,7,Teoria e prática
Pedagogia (Licenciatura) (13410),UFCG,PB,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,4.988505747126437,87,12,Conteúdo útil p/ prática
História (Licenciatura) (13405),UFCG,PB,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,4.986301369863013,73,24,Trabalhar em equipe
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,4.984848484848484,66,13,Conteúdo útil p/ prática
História (Licenciatura) (13405),UFCG,PB,51,Outros,As atividades realizadas durante seu trabalho de conclusão de curso contribuíram para qualificar sua formação profissional,4.983050847457627,59,22,TCC
Engenharia de Produção (79570),UFCG,PB,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,4.980392156862745,51,24,Reflexão e argumentação
Ciências Sociais (Licenciatura) (1106595),UFCG,PB,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,4.978260869565217,46,25,Trabalhar em equipe
Engenharia de Alimentos (112294),UFCG,PB,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.977777777777778,45,20,Formação cidadã e profissional
Engenharia de Alimentos (112294),UFCG,PB,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",4.9772727272727275,44,15,Oport. de extensão
